DateTime;MQMAXP6 
16/02/2005; 100,00 
17/02/2005; 99,74 
18/02/2005; 99,74 
22/02/2005; 99,51 
23/02/2005; 99,83 
24/02/2005; 99,86 
25/02/2005; 100,32 
28/02/2005; 99,64 
01/03/2005; 99,63 
02/03/2005; 99,70 
03/03/2005; 99,60 
04/03/2005; 100,69 
07/03/2005; 100,97 
08/03/2005; 101,04 
09/03/2005; 100,25 
10/03/2005; 100,29 
11/03/2005; 99,99 
14/03/2005; 100,01 
15/03/2005; 99,69 
16/03/2005; 99,81 
17/03/2005; 99,76 
18/03/2005; 99,57 
21/03/2005; 98,71 
22/03/2005; 97,56 
23/03/2005; 97,25 
24/03/2005; 97,42 
28/03/2005; 97,30 
29/03/2005; 97,25 
30/03/2005; 97,89 
31/03/2005; 98,34 
01/04/2005; 98,13 
04/04/2005; 98,07 
05/04/2005; 98,10 
06/04/2005; 98,33 
07/04/2005; 98,24 
08/04/2005; 98,04 
11/04/2005; 98,25 
12/04/2005; 98,76 
13/04/2005; 98,37 
14/04/2005; 97,61 
15/04/2005; 97,58 
18/04/2005; 97,83 
19/04/2005; 98,79 
20/04/2005; 98,60 
21/04/2005; 98,55 
22/04/2005; 98,91 
25/04/2005; 98,99 
26/04/2005; 98,74 
27/04/2005; 98,51 
28/04/2005; 98,46 
29/04/2005; 98,85 
02/05/2005; 98,56 
03/05/2005; 98,47 
04/05/2005; 98,63 
05/05/2005; 98,68 
06/05/2005; 98,05 
09/05/2005; 98,24 
10/05/2005; 98,23 
11/05/2005; 98,48 
12/05/2005; 97,70 
13/05/2005; 97,47 
16/05/2005; 97,60 
17/05/2005; 97,89 
18/05/2005; 98,20 
19/05/2005; 98,17 
20/05/2005; 98,10 
23/05/2005; 98,27 
24/05/2005; 98,52 
25/05/2005; 98,34 
26/05/2005; 98,07 
27/05/2005; 98,48 
31/05/2005; 98,34 
01/06/2005; 99,07 
02/06/2005; 99,48 
03/06/2005; 99,19 
06/06/2005; 99,40 
07/06/2005; 99,43 
08/06/2005; 99,15 
09/06/2005; 99,20 
10/06/2005; 99,04 
13/06/2005; 99,07 
14/06/2005; 98,85 
15/06/2005; 99,07 
16/06/2005; 100,11 
17/06/2005; 100,41 
20/06/2005; 100,42 
21/06/2005; 100,62 
22/06/2005; 100,79 
23/06/2005; 100,51 
24/06/2005; 100,21 
27/06/2005; 100,44 
28/06/2005; 100,18 
29/06/2005; 100,03 
30/06/2005; 99,97 
01/07/2005; 98,73 
05/07/2005; 98,18 
06/07/2005; 97,95 
07/07/2005; 98,21 
08/07/2005; 98,25 
11/07/2005; 98,77 
12/07/2005; 98,80 
13/07/2005; 98,44 
14/07/2005; 97,76 
15/07/2005; 97,74 
18/07/2005; 97,31 
19/07/2005; 97,69 
20/07/2005; 98,25 
21/07/2005; 97,92 
22/07/2005; 98,39 
25/07/2005; 98,11 
26/07/2005; 97,99 
27/07/2005; 98,25 
28/07/2005; 98,88 
29/07/2005; 98,47 
01/08/2005; 98,43 
02/08/2005; 98,54 
03/08/2005; 99,21 
04/08/2005; 99,02 
05/08/2005; 98,38 
08/08/2005; 98,08 
09/08/2005; 98,22 
10/08/2005; 98,38 
11/08/2005; 99,42 
12/08/2005; 99,47 
15/08/2005; 99,45 
16/08/2005; 99,39 
17/08/2005; 98,88 
18/08/2005; 99,00 
19/08/2005; 99,05 
22/08/2005; 98,98 
23/08/2005; 99,12 
24/08/2005; 98,77 
25/08/2005; 99,10 
26/08/2005; 98,72 
29/08/2005; 99,05 
30/08/2005; 98,83 
31/08/2005; 99,93 
01/09/2005; 100,58 
02/09/2005; 100,55 
06/09/2005; 100,54 
07/09/2005; 100,53 
08/09/2005; 100,67 
09/09/2005; 101,24 
12/09/2005; 100,93 
13/09/2005; 100,78 
14/09/2005; 100,85 
15/09/2005; 100,98 
16/09/2005; 101,30 
19/09/2005; 101,64 
20/09/2005; 101,12 
21/09/2005; 101,65 
22/09/2005; 101,37 
23/09/2005; 101,01 
26/09/2005; 101,00 
27/09/2005; 100,94 
28/09/2005; 101,55 
29/09/2005; 101,97 
30/09/2005; 101,76 
03/10/2005; 100,89 
04/10/2005; 100,39 
05/10/2005; 99,84 
06/10/2005; 99,98 
07/10/2005; 100,24 
10/10/2005; 100,02 
11/10/2005; 99,76 
12/10/2005; 98,97 
13/10/2005; 99,00 
14/10/2005; 99,32 
17/10/2005; 99,75 
18/10/2005; 99,33 
19/10/2005; 99,49 
20/10/2005; 98,77 
21/10/2005; 99,38 
24/10/2005; 99,30 
25/10/2005; 99,19 
26/10/2005; 98,84 
27/10/2005; 98,99 
28/10/2005; 99,32 
31/10/2005; 99,10 
01/11/2005; 98,68 
02/11/2005; 99,00 
03/11/2005; 98,89 
04/11/2005; 98,54 
07/11/2005; 98,93 
08/11/2005; 99,15 
09/11/2005; 99,09 
10/11/2005; 99,44 
11/11/2005; 99,82 
14/11/2005; 99,09 
15/11/2005; 99,22 
16/11/2005; 100,29 
17/11/2005; 101,05 
18/11/2005; 101,04 
21/11/2005; 101,38 
22/11/2005; 101,84 
23/11/2005; 101,70 
25/11/2005; 101,98 
28/11/2005; 101,99 
29/11/2005; 101,69 
30/11/2005; 101,21 
01/12/2005; 101,65 
02/12/2005; 101,76 
05/12/2005; 101,79 
06/12/2005; 102,06 
07/12/2005; 101,77 
08/12/2005; 102,24 
09/12/2005; 102,28 
12/12/2005; 102,36 
13/12/2005; 102,35 
14/12/2005; 102,22 
15/12/2005; 102,05 
16/12/2005; 101,82 
19/12/2005; 101,66 
20/12/2005; 101,17 
21/12/2005; 101,28 
22/12/2005; 101,98 
23/12/2005; 102,34 
27/12/2005; 102,12 
28/12/2005; 102,25 
29/12/2005; 102,19 
30/12/2005; 101,94 
03/01/2006; 103,47 
04/01/2006; 103,75 
05/01/2006; 103,30 
06/01/2006; 103,86 
09/01/2006; 104,20 
10/01/2006; 103,92 
11/01/2006; 103,99 
12/01/2006; 104,13 
13/01/2006; 104,56 
17/01/2006; 104,54 
18/01/2006; 104,06 
19/01/2006; 104,53 
20/01/2006; 103,92 
23/01/2006; 104,01 
24/01/2006; 103,80 
25/01/2006; 103,33 
26/01/2006; 103,33 
27/01/2006; 103,76 
30/01/2006; 103,97 
31/01/2006; 104,00 
01/02/2006; 103,96 
02/02/2006; 103,64 
03/02/2006; 103,72 
06/02/2006; 103,88 
07/02/2006; 102,42 
08/02/2006; 102,64 
09/02/2006; 103,03 
10/02/2006; 102,47 
13/02/2006; 102,11 
14/02/2006; 102,27 
15/02/2006; 102,27 
16/02/2006; 102,86 
17/02/2006; 103,26 
21/02/2006; 103,02 
22/02/2006; 103,42 
23/02/2006; 103,04 
24/02/2006; 103,41 
27/02/2006; 103,17 
28/02/2006; 103,29 
01/03/2006; 103,44 
02/03/2006; 103,54 
03/03/2006; 103,19 
06/03/2006; 102,19 
07/03/2006; 102,05 
08/03/2006; 101,65 
09/03/2006; 101,39 
10/03/2006; 101,52 
13/03/2006; 101,69 
14/03/2006; 102,48 
15/03/2006; 102,55 
16/03/2006; 102,97 
17/03/2006; 102,82 
20/03/2006; 102,71 
21/03/2006; 102,11 
22/03/2006; 102,37 
23/03/2006; 102,21 
24/03/2006; 102,80 
27/03/2006; 102,72 
28/03/2006; 102,15 
29/03/2006; 102,53 
30/03/2006; 102,76 
31/03/2006; 102,63 
03/04/2006; 102,48 
04/04/2006; 102,62 
05/04/2006; 103,03 
06/04/2006; 102,96 
07/04/2006; 102,12 
10/04/2006; 102,45 
11/04/2006; 102,24 
12/04/2006; 102,18 
13/04/2006; 101,76 
17/04/2006; 102,43 
18/04/2006; 103,41 
19/04/2006; 103,96 
20/04/2006; 103,26 
21/04/2006; 103,84 
24/04/2006; 103,48 
25/04/2006; 103,14 
26/04/2006; 103,20 
27/04/2006; 103,45 
28/04/2006; 104,05 
01/05/2006; 103,49 
02/05/2006; 104,02 
03/05/2006; 103,74 
04/05/2006; 103,79 
05/05/2006; 104,39 
08/05/2006; 104,25 
09/05/2006; 104,66 
10/05/2006; 104,84 
11/05/2006; 104,55 
12/05/2006; 103,93 
15/05/2006; 103,41 
16/05/2006; 103,74 
17/05/2006; 102,94 
18/05/2006; 103,03 
19/05/2006; 102,91 
22/05/2006; 102,73 
23/05/2006; 102,62 
24/05/2006; 102,46 
25/05/2006; 102,86 
26/05/2006; 103,22 
30/05/2006; 102,53 
31/05/2006; 102,58 
01/06/2006; 102,46 
02/06/2006; 103,17 
05/06/2006; 102,57 
06/06/2006; 102,30 
07/06/2006; 101,88 
08/06/2006; 101,67 
09/06/2006; 101,74 
12/06/2006; 101,37 
13/06/2006; 100,38 
14/06/2006; 100,24 
15/06/2006; 100,76 
16/06/2006; 100,64 
19/06/2006; 100,14 
20/06/2006; 100,27 
21/06/2006; 100,57 
22/06/2006; 100,24 
23/06/2006; 100,17 
26/06/2006; 100,18 
27/06/2006; 100,01 
28/06/2006; 99,96 
29/06/2006; 101,17 
30/06/2006; 101,84 
03/07/2006; 101,79 
05/07/2006; 101,52 
06/07/2006; 101,81 
07/07/2006; 101,78 
10/07/2006; 101,71 
11/07/2006; 102,08 
12/07/2006; 101,99 
13/07/2006; 101,95 
14/07/2006; 101,94 
17/07/2006; 101,63 
18/07/2006; 101,22 
19/07/2006; 102,13 
20/07/2006; 101,93 
21/07/2006; 101,49 
24/07/2006; 101,71 
25/07/2006; 101,93 
26/07/2006; 102,22 
27/07/2006; 102,35 
28/07/2006; 102,76 
31/07/2006; 102,68 
01/08/2006; 102,76 
02/08/2006; 103,11 
03/08/2006; 103,01 
04/08/2006; 103,43 
07/08/2006; 103,36 
08/08/2006; 103,24 
09/08/2006; 103,30 
10/08/2006; 102,98 
11/08/2006; 102,61 
14/08/2006; 102,33 
15/08/2006; 102,83 
16/08/2006; 103,31 
17/08/2006; 102,94 
18/08/2006; 103,29 
21/08/2006; 103,60 
22/08/2006; 103,60 
23/08/2006; 103,36 
24/08/2006; 103,18 
25/08/2006; 103,37 
28/08/2006; 103,06 
29/08/2006; 103,09 
30/08/2006; 103,27 
31/08/2006; 103,63 
01/09/2006; 103,62 
05/09/2006; 103,57 
06/09/2006; 103,08 
07/09/2006; 102,35 
08/09/2006; 102,22 
11/09/2006; 101,50 
12/09/2006; 101,94 
13/09/2006; 102,30 
14/09/2006; 102,00 
15/09/2006; 101,81 
18/09/2006; 101,91 
19/09/2006; 101,71 
20/09/2006; 101,85 
21/09/2006; 102,30 
22/09/2006; 102,57 
25/09/2006; 103,05 
26/09/2006; 103,32 
27/09/2006; 103,60 
28/09/2006; 103,57 
29/09/2006; 103,41 
02/10/2006; 103,08 
03/10/2006; 102,30 
04/10/2006; 102,93 
05/10/2006; 102,99 
06/10/2006; 102,70 
09/10/2006; 102,55 
10/10/2006; 102,19 
11/10/2006; 101,84 
12/10/2006; 102,38 
13/10/2006; 102,63 
16/10/2006; 102,86 
17/10/2006; 102,56 
18/10/2006; 102,40 
19/10/2006; 102,69 
20/10/2006; 102,50 
23/10/2006; 102,10 
24/10/2006; 102,48 
25/10/2006; 103,22 
26/10/2006; 103,96 
27/10/2006; 103,85 
30/10/2006; 103,76 
31/10/2006; 104,24 
01/11/2006; 104,34 
02/11/2006; 104,27 
03/11/2006; 103,85 
06/11/2006; 104,47 
07/11/2006; 104,96 
08/11/2006; 104,88 
09/11/2006; 105,33 
10/11/2006; 105,16 
13/11/2006; 104,96 
14/11/2006; 105,25 
15/11/2006; 105,20 
16/11/2006; 104,69 
17/11/2006; 105,00 
20/11/2006; 104,98 
21/11/2006; 105,30 
22/11/2006; 105,57 
24/11/2006; 105,82 
27/11/2006; 105,16 
28/11/2006; 105,64 
29/11/2006; 105,85 
30/11/2006; 106,61 
01/12/2006; 106,68 
04/12/2006; 106,97 
05/12/2006; 106,97 
06/12/2006; 106,23 
07/12/2006; 105,91 
08/12/2006; 105,50 
11/12/2006; 105,92 
12/12/2006; 105,86 
13/12/2006; 105,55 
14/12/2006; 105,72 
15/12/2006; 104,82 
18/12/2006; 104,50 
19/12/2006; 104,75 
20/12/2006; 104,60 
21/12/2006; 104,51 
22/12/2006; 103,96 
26/12/2006; 104,22 
27/12/2006; 104,31 
28/12/2006; 104,29 
29/12/2006; 104,24 
03/01/2007; 104,05 
04/01/2007; 103,94 
05/01/2007; 102,64 
08/01/2007; 102,99 
09/01/2007; 103,00 
10/01/2007; 102,85 
